       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      52.937600     2935.981297      634.915900      609.802740   4.1 7.019 8.133 8.103      478.293681         458.919   4.2
      35.234420     2944.344893      768.718850      827.934440  -7.2 4.355 6.178 5.999      541.517221         579.524  -6.6
      66.115710     2935.854483      457.585000      420.638240   8.8 3.346 5.437 5.201      313.864517         286.044   9.7
      35.526920     2948.427420     6284.934120     5975.444580   5.2 0.273 1.792 1.371     3738.299472         3491.27   7.1
      41.245417     2944.013300     1248.051050     1192.689750   4.6 2.087 4.525 4.218      827.604734         781.747   5.9
      11.932497     2957.414083     2832.339230     2857.012180  -0.9 2.586 4.856 4.581     1901.615566         1898.57   0.2
      27.487917     2947.612910      845.026760      899.723830  -6.1 5.187 6.788 6.656      608.172584         644.558  -5.6
       9.641057     2960.380093     4223.445930     4121.644530   2.5 1.120 3.434 3.069     2685.474180         2583.13   4.0
      12.192093     2959.744327     5759.657730     4343.163030  32.6 0.256 1.751 1.329     3419.992769         2533.02  35.0
      61.685853     2939.822870      373.056630      255.349830  46.1 0.277 1.803 1.382      221.997100         149.265  48.7
      33.688043     2948.176577     5959.464670     5158.285020  15.5 1.323 3.724 3.371     3832.499530         3271.79  17.1
      17.578263     2953.238380     2135.812160     2145.902170  -0.5 4.862 6.549 6.399     1524.405397         1523.52   0.1
       8.496950     2958.185363     2682.275430     2571.663800   4.3 3.315 5.414 5.177     1838.293640         1747.22   5.2
      29.574347     2945.468907      683.197940      686.233300  -0.4 6.431 7.701 7.639      507.298742         508.474  -0.2
      41.356967     2940.617020      563.302980      533.581260   5.6 5.483 7.006 6.890      408.472202         385.373   6.0
      72.513587     2937.316630      896.911530      709.617360  26.4 1.283 3.670 3.315      575.583475         449.091  28.2
      84.066230     2936.179990     1239.494190     1204.965190   2.9 2.920 5.017 4.766      837.183242         806.302   3.8
      28.001420     2946.157253      728.091340      756.484460  -3.8 6.643 7.857 7.806      543.461475          563.69  -3.6
      26.615640     2951.070943     2280.598490     2078.769300   9.7 2.429 4.765 4.480     1525.997258         1376.13  10.9
      55.499860     2941.032420     3679.911310     3244.869970  13.4 1.068 3.353 2.985     2332.465474         2026.85  15.1
       8.056897     2961.088440     5232.323110     3756.896020  39.3 1.512 3.961 3.619     3395.879620         2406.24  41.1
      62.891987     2938.892157      716.158640      470.841430  52.1 0.608 2.533 2.135      439.229270         284.091  54.6
       8.389580     2960.023897     3538.568130     3068.522730  15.3 2.576 4.850 4.575     2375.298009         2038.66  16.5
      83.842430     2938.437430     1250.652500     1240.996410   0.8 0.663 2.642 2.247      770.450144         752.275   2.4
      32.787533     2946.607233     1802.993370     1650.766540   9.2 3.593 5.618 5.396     1244.880841         1130.62  10.1
       5.339757     2963.517210     5864.429680     5230.748150  12.1 0.583 2.482 2.082     3589.254836         3149.18  14.0
      71.452637     2938.074707      828.680100      684.955420  21.0 0.825 2.947 2.564      516.831412         420.627  22.9
      75.008850     2937.717437      914.002090      855.265340   6.9 0.783 2.870 2.483      568.271133         523.494   8.6
       2.880263     2963.908267     5324.422530     5326.249650  -0.0 0.992 3.232 2.859     3358.693883         3310.19   1.5
      60.540997     2934.003633      441.142310      477.347900  -7.6 6.596 7.823 7.769      328.901718         355.256  -7.4
      83.071293     2937.581900     1228.539400     1227.492230   0.1 1.518 3.969 3.628      797.583489          786.44   1.4
      21.583440     2952.731280     1281.872660     1273.894950   0.6 3.069 5.233 4.982      872.745061         859.315   1.6
      24.718680     2952.080020     3827.913790     3095.127450  23.7 2.220 4.626 4.327     2548.009907         2037.14  25.1
      76.225323     2931.815960      698.649920      667.740640   4.6 6.884 8.034 7.996      524.579262         500.745   4.8
      59.046983     2938.516400      744.786450      680.616810   9.4 2.484 4.798 4.516      498.964185         451.185  10.6
      66.648677     2933.398100      500.385150      464.457780   7.7 5.802 7.240 7.141      365.776458         338.375   8.1
      40.252240     2942.478133      729.943180      716.291940   1.9 4.222 6.080 5.893      512.417365         499.493   2.6
      43.160620     2943.771563     1840.745600     1671.899610  10.1 1.728 4.200 3.872     1205.692718         1081.37  11.5
      17.939413     2955.935583     2227.847100     1960.342780  13.6 1.364 3.778 3.428     1435.728951         1246.17  15.2
      47.113583     2937.504207      292.730880      326.678890 -10.4 6.596 7.822 7.769      218.247782          243.12 -10.2
       3.490727     2962.643483     6818.700790     6534.089030   4.4 2.257 4.652 4.355     4543.218745         4305.21   5.5
      35.608587     2945.985403     1630.976040     1663.950540  -2.0 2.715 4.923 4.657     1097.754707         1108.89  -1.0
      16.444247     2956.211130     2438.075060     2211.806370  10.2 1.889 4.356 4.037     1606.428405         1439.71  11.6
      83.229803     2938.204437     1238.439200     1240.987080  -0.2 0.896 3.071 2.692      776.219743         766.059   1.3
      69.498537     2936.879150      515.427440      515.815400  -0.1 2.221 4.626 4.328      343.096836         339.507   1.1
       6.448837     2956.307260     2838.044200     2782.443100   2.0 6.993 8.114 8.082     2136.598129         2092.55   2.1
      24.820027     2953.991943     3926.652460     3450.074970  13.8 0.308 1.877 1.458     2343.875814         2023.28  15.8
      36.300913     2944.197997      752.462350      789.169040  -4.7 3.902 5.845 5.641      523.809168         545.327  -3.9
      16.295060     2956.655690     2876.496060     2492.585670  15.4 1.444 3.879 3.534     1861.044719         1591.14  17.0
      15.446420     2956.654170     2945.540260     2672.221280  10.2 2.046 4.492 4.182     1950.812322         1749.13  11.5
      27.764330     2951.942200     3647.293230     3106.353720  17.4 0.858 3.005 2.624     2280.017790         1912.24  19.2
      35.843927     2944.465340      784.028470      851.099350  -7.9 4.235 6.089 5.903      550.569092         593.714  -7.3
      15.043290     2957.325177     3965.857050     3506.498000  13.1 1.375 3.791 3.442     2557.123358         2230.29  14.7
      20.072310     2954.360000     1432.003250     1324.300870   8.1 2.240 4.640 4.343      953.709828         872.141   9.4
      27.221483     2950.702943     1982.364700     1805.300580   9.8 2.097 4.533 4.227     1314.947408         1183.68  11.1
      71.117077     2938.196670      705.006240      614.520990  14.7 0.703 2.721 2.329      435.705887         373.771  16.6
      83.052223     2938.473933     1238.518200     1245.712490  -0.6 0.626 2.569 2.173      760.734212         752.804   1.1
      63.355620     2937.608363      730.263020      651.675580  12.1 1.892 4.358 4.040      481.210777         424.234  13.4
      73.669827     2935.291810      621.270310      638.074890  -2.6 3.008 5.189 4.934      422.293135         429.655  -1.7
      28.726880     2951.234863     4463.302790     3698.245930  20.7 0.665 2.647 2.253     2750.128384         2242.31  22.6
      75.012760     2934.821273      630.133990      600.857070   4.9 3.679 5.681 5.464      436.071387         412.551   5.7
       0.273927     2965.217567     9749.784050     8468.967020  15.1 2.882 5.001 4.747     6581.281256         5662.99  16.2
      31.036233     2950.482430     5572.614160     4597.743880  21.2 0.618 2.552 2.155     3420.487927         2776.46  23.2
      49.805957     2941.636240     1696.322580     1629.826410   4.1 1.964 4.423 4.108     1120.527706          1063.8   5.3
      34.666693     2946.852847     3357.077240     2939.627170  14.2 1.847 4.317 3.996     2208.695695         1910.43  15.6
      59.936580     2938.561807      780.537140      754.126680   3.5 2.038 4.485 4.176      516.822377         493.495   4.7
      60.679350     2938.453713      740.153990      685.219870   8.0 2.146 4.571 4.268      491.666413         449.983   9.3
      23.055960     2953.099540     1583.218840     1604.669810  -1.3 1.900 4.366 4.048     1043.589037         1044.97  -0.1
       9.745233     2960.003680     3549.511760     3474.650280   2.2 1.496 3.943 3.600     2302.091926         2223.81   3.5
      45.009320     2942.889130     2149.482490     2184.400490  -1.6 2.211 4.619 4.320     1430.426394         1437.33  -0.5
      62.896090     2938.231347      728.928820      582.602660  25.1 1.269 3.649 3.293      467.413163           368.4  26.9
       3.816460     2964.294387     4996.284360     4699.381670   6.3 0.606 2.528 2.130     3063.721789         2834.91   8.1
      84.031130     2936.866510     1246.339040     1217.736220   2.3 2.233 4.635 4.338      829.913807         801.807   3.5
      23.275240     2954.703463     9522.508240     7188.614220  32.5 0.297 1.849 1.430     5677.633935         4210.68  34.8
      76.450390     2937.795680     2016.917670     1742.038010  15.8 0.904 3.086 2.708     1264.908699         1076.04  17.6
      67.920800     2935.464460      479.948160      436.321850  10.0 3.736 5.723 5.509      332.638701          300.07  10.9
      13.161210     2953.343790     2430.322910     2324.879040   4.5 5.956 7.353 7.263     1783.423013         1700.85   4.9
      67.596927     2937.118403      434.689920      423.886740   2.5 2.082 4.521 4.214      288.206427          277.79   3.7
      73.701863     2933.385963      622.274630      600.966980   3.5 4.914 6.588 6.440      444.738153         427.289   4.1
      68.793923     2938.954403      852.477760      683.956090  24.6 0.146 1.477 1.047      500.350931         394.072  27.0
      42.936747     2945.190543     2312.348350     2080.448050  11.1 0.309 1.880 1.461     1380.465162         1220.25  13.1
      22.076003     2949.964650     1507.348310     1469.566930   2.6 5.835 7.264 7.168     1102.781513         1071.61   2.9
      69.446417     2937.883143      519.510790      540.741230  -3.9 1.217 3.577 3.217      332.182105         340.903  -2.6
      71.669333     2938.367557     1032.283820      791.306740  30.5 0.232 1.695 1.270      611.493574         460.352  32.8
      28.134777     2949.705617     1609.480110     1578.165670   2.0 3.094 5.252 5.003     1096.549947         1065.36   2.9
      32.930707     2944.411850      701.167480      724.057700  -3.2 5.788 7.230 7.131      512.369387         527.307  -2.8
      31.590380     2950.167750     4997.739940     4087.647790  22.3 0.032 1.180 0.740     2896.175511         2323.85  24.6
      68.423837     2935.349140      518.739510      468.915860  10.6 3.751 5.734 5.521      359.669734         322.628  11.5
      31.403093     2944.817347      669.373650      674.681120  -0.8 6.283 7.592 7.521      495.210427         497.937  -0.5
      26.176953     2951.073240     2232.768240     2018.043040  10.6 2.427 4.763 4.478     1493.914123         1335.86  11.8
      32.736240     2948.683773     4106.884450     3577.690530  14.8 1.516 3.966 3.625     2666.014846         2291.98  16.3
      72.136120     2937.266877      909.151750      721.607030  26.0 1.333 3.737 3.385      584.964345         457.944  27.7
       0.433930     2965.601667    10141.174860     8720.149770  16.3 2.498 4.806 4.526     6796.196109         5782.74  17.5
      34.770840     2947.591447     6326.771910     5113.750570  23.7 1.109 3.417 3.051     4020.144190         3202.62  25.5
      12.499313     2959.729917     4712.258350     3369.605410  39.8 0.270 1.786 1.365     2802.160002         1968.24  42.4
      22.070073     2954.284897     2824.792920     2300.973950  22.8 1.515 3.965 3.624     1833.641771         1473.99  24.4
      54.192950     2939.080350     1764.511260     1513.423540  16.6 3.420 5.491 5.260     1212.705477         1031.38  17.6
      51.266200     2937.574633      524.210560      557.417420  -6.0 5.825 7.257 7.160      383.418322         406.358  -5.6
      16.579463     2958.015890    18161.355830    10164.793450  78.7 0.084 1.318 0.882    10587.181425         5814.88  82.1
      32.775190     2945.597260     1145.525940     1107.566080   3.4 4.603 6.359 6.194      812.161005         780.672   4.0
      66.882140     2935.658137      453.016050      411.790740  10.0 3.542 5.581 5.356      312.362803         281.624  10.9
      41.090737     2941.880767      698.390260      677.055720   3.2 4.219 6.078 5.891      490.233587         472.097   3.8
      74.292823     2936.889877      564.586540      626.206700  -9.8 1.410 3.837 3.489      364.674184         399.036  -8.6
      45.919630     2943.560993     3367.084470     3420.800320  -1.6 0.939 3.145 2.769     2116.628867         2118.22  -0.1
      26.940070     2946.724443      800.684700      841.946490  -4.9 6.076 7.440 7.358      589.313093          617.94  -4.6
       0.511760     2966.975033    12603.375980    10501.488050  20.0 1.125 3.442 3.077     8016.254967         6583.63  21.8
      80.350677     2937.936593     1332.224740     1380.430740  -3.5 0.863 3.015 2.634      833.136963         850.134  -2.0
      47.847750     2938.403737      360.206550      400.827670 -10.1 5.696 7.162 7.058      262.609090         291.182  -9.8
      62.572173     2932.986893      464.134060      497.856940  -6.8 6.513 7.762 7.703      345.334524         369.701  -6.6
      28.513770     2951.862420     5814.522030     4638.333120  25.4 0.038 1.194 0.755     3371.585190         2638.63  27.8
      79.144537     2935.172727     1027.813080      946.689340   8.6 3.427 5.497 5.266      706.534596           645.3   9.5
       1.679583     2965.721137     6776.711450     6124.064510  10.7 0.879 3.042 2.662     4242.551771         3775.78  12.4
      59.466347     2938.267837      742.410490      712.262210   4.2 2.332 4.703 4.412      495.615337         470.301   5.4
      67.919867     2932.248380      549.598270      520.136760   5.7 6.952 8.083 8.050      413.345817          390.75   5.8
      55.150997     2941.140880     3035.142090     2869.553000   5.8 0.959 3.179 2.804     1910.516152         1779.38   7.4
      14.529917     2953.653867     2492.375040     2372.872900   5.0 5.646 7.125 7.018     1814.776820         1721.43   5.4
      44.056973     2943.413630     2210.395590     2109.658740   4.8 1.686 4.156 3.825     1445.397759         1362.07   6.1
      42.859227     2944.571897     2096.308420     1878.757820  11.6 0.928 3.127 2.750     1316.824166         1162.46  13.3
      77.223757     2938.553103     1359.966900     1305.264260   4.2 0.147 1.481 1.050      798.328096          752.16   6.1
      23.658607     2952.133640     2364.579100     2198.343690   7.6 2.866 4.994 4.739     1595.716059         1469.52   8.6
      31.912343     2947.155610     1647.318560     1496.039240  10.1 3.044 5.216 4.963     1120.818333         1008.45  11.1
      16.948407     2956.094497     2401.677670     2131.331950  12.7 2.006 4.458 4.146     1588.604045         1393.17  14.0
      14.563790     2956.863740     3218.641900     2864.958900  12.3 2.436 4.769 4.485     2154.017581         1896.94  13.6
      71.325893     2936.332337      860.268770      747.584280  15.1 2.568 4.846 4.570      577.363619         496.581  16.3
      80.018810     2938.439300     1412.581620     1483.672810  -4.8 0.361 1.999 1.584      847.519535         874.782  -3.1
      24.368530     2952.073187     3152.173560     2705.748340  16.5 2.227 4.630 4.332     2098.597354         1781.22  17.8
      53.958260     2940.309080     1837.965570     1590.229390  15.6 2.191 4.604 4.304     1222.450291         1045.74  16.9
      48.598477     2943.420310     1991.163790     1691.208890  17.7 0.180 1.564 1.136     1172.989017         978.179  19.9
      63.975900     2935.738403      503.568720      506.360690  -0.6 3.362 5.448 5.214      345.554037         344.498   0.3
      48.496977     2937.099037      291.787770      335.974620 -13.2 6.501 7.753 7.694      217.036891         249.409 -13.0
      48.918977     2943.511973     1585.781410     1360.581580  16.6 0.088 1.328 0.893      924.841157         778.696  18.8
      42.391080     2945.052150     2048.480390     1973.759690   3.8 0.448 2.195 1.786     1239.077897         1173.71   5.6
      11.821783     2953.949677     2433.903870     2333.541390   4.3 6.050 7.422 7.338     1790.254098         1711.52   4.6
       5.246510     2961.744360     3896.320380     3523.697070  10.6 2.356 4.718 4.429     2602.589431         2328.16  11.8
      66.480543     2937.328120      563.715440      493.374390  14.3 1.872 4.340 4.020      371.206919         320.942  15.7
       9.496743     2960.951167     5730.664320     5120.058120  11.9 0.549 2.411 2.010     3497.329027         3073.26  13.8
      70.922003     2935.586030      818.753030      710.393600  15.3 3.314 5.413 5.176      561.121205         482.642  16.3
      64.552710     2936.739430      600.647920      576.009400   4.3 2.361 4.722 4.432      401.257325         380.629   5.4
      36.273823     2947.955403     6800.983070     5677.880130  19.8 0.145 1.475 1.044     3991.315590         3271.02  22.0
      52.453377     2940.509890     1654.101330     1418.558730  16.6 2.490 4.802 4.520     1108.311368         940.522  17.8
      80.845443     2936.791183     1193.837120     1193.206920   0.1 2.109 4.542 4.237      792.174798         782.647   1.2
      34.883933     2947.173820     4706.643750     3872.942560  21.5 1.526 3.978 3.638     3056.732023         2482.31  23.1
      72.098377     2935.909843      819.333930      758.797430   8.0 2.690 4.910 4.643      551.215859         505.416   9.1
      50.244557     2941.748523     1648.358120     1681.398600  -2.0 1.651 4.119 3.786     1076.341954         1083.92  -0.7
      67.276837     2933.280710      522.201110      480.458320   8.7 5.919 7.326 7.234      382.848579         351.146   9.0
      80.345577     2938.662133     1357.480100     1426.785030  -4.9 0.138 1.458 1.026      796.084060         821.337  -3.1
      82.718433     2935.458493     1167.916760     1145.104710   2.0 3.642 5.654 5.435      807.435322         785.393   2.8
      19.117110     2955.871477     1583.711450     1530.470940   3.5 1.429 3.860 3.513     1023.857199         976.186   4.9
      53.842437     2936.149067      719.142150      663.024110   8.5 6.351 7.643 7.575      532.930784         490.227   8.7
      57.097390     2940.865307     1586.599600     1346.657050  17.8 0.735 2.780 2.391      982.914138          821.16  19.7
      63.858510     2938.641053      542.742950      380.179970  42.8 0.459 2.219 1.811      328.622544         226.316  45.2
      30.339963     2950.699137     5848.380290     4817.973960  21.4 0.401 2.091 1.678     3522.264171         2852.05  23.5
      75.173753     2936.134627      644.774490      616.238000   4.6 2.365 4.725 4.436      430.785730         407.265   5.8
      35.458137     2942.428023      553.869880      541.182520   2.3 6.272 7.585 7.513      409.650880         399.296   2.6
      50.979620     2936.878200      463.644090      496.458560  -6.6 6.522 7.768 7.710      345.043929         368.747  -6.4
      80.808087     2935.920297     1139.159470     1120.518670   1.7 2.980 5.042 4.795      770.123082         750.616   2.6
       2.545163     2963.942753     5799.086820     5785.891620   0.2 0.957 3.175 2.800     3649.870884         3587.31   1.7
      83.414603     2938.940137     1247.377960     1245.947970   0.1 0.160 1.514 1.084      733.265424         719.038   2.0
      64.674047     2934.943840      464.947220      455.882150   2.0 4.156 6.032 5.841      325.830604          317.31   2.7
      27.764110     2951.601907     3223.309180     2656.293680  21.3 1.198 3.550 3.189     2058.855661         1672.76  23.1
      12.453827     2953.272117     2387.851800     2290.786650   4.2 6.728 7.919 7.873     1786.069259         1710.82   4.4
      74.874717     2938.080383     1062.002160      972.577950   9.2 0.420 2.133 1.722      640.720560         576.783  11.1
      71.065777     2934.172817      716.018920      636.033080  12.6 4.727 6.451 6.292      509.281913         449.874  13.2
      33.735487     2944.417533      744.820750      779.085050  -4.4 5.082 6.712 6.573      534.623574         556.523  -3.9
      25.854600     2947.219460      913.328880      944.566260  -3.3 6.281 7.591 7.520      675.655931         697.081  -3.1
      70.292323     2934.872627      735.835150      640.297770  14.9 4.027 5.937 5.740      513.927346          444.04  15.7
      69.615417     2932.606500      593.359340      545.483950   8.8 6.494 7.747 7.688      441.269883         404.856   9.0
      53.744047     2941.908013     4102.634140     3369.687580  21.8 0.592 2.500 2.101     2512.896415         2030.36  23.8
      17.731473     2952.251157     2164.150440     2174.499760  -0.5 5.049 6.687 6.547     1552.066478         1551.86   0.0
      74.324010     2938.023790     1164.024340      984.593330  18.2 0.276 1.801 1.380      692.618951         575.489  20.4
      63.633480     2937.827553      797.679130      667.020350  19.6 1.672 4.142 3.810      521.315443         430.392  21.1
       2.735907     2964.661313     4355.191640     4422.636290  -1.5 0.239 1.710 1.286     2581.545718         2574.66   0.3
      32.417503     2948.797540     3707.837570     3341.801950  11.0 1.402 3.827 3.479     2394.042188         2128.64  12.5
      25.638270     2952.405480     4350.885250     3487.320820  24.8 1.095 3.395 3.029     2762.294029         2182.08  26.6
      72.221317     2937.849760     1036.827000      724.818860  43.0 0.750 2.810 2.421      643.082018         442.525  45.3
       2.999333     2958.244243     3700.887130     3897.706030  -5.0 6.656 7.866 7.816     2763.297342         2905.35  -4.9
      78.981967     2938.337423     1768.847050     1814.026830  -2.5 0.263 1.768 1.346     1051.051113         1058.76  -0.7
      12.671293     2954.675667     2578.430720     2464.771420   4.6 5.324 6.889 6.764     1862.210969         1772.43   5.1
      57.796243     2940.877860     2489.850590     1799.898150  38.3 0.122 1.417 0.985     1457.634151         1034.25  40.9
       4.190493     2962.365553     5627.478440     5097.903080  10.4 1.734 4.206 3.878     3686.876306         3298.11  11.8
      75.571660     2936.124527      747.407840      657.232830  13.7 2.375 4.731 4.443      499.478283         434.475  15.0
      36.708810     2941.835707      566.712260      516.222350   9.8 6.264 7.579 7.507      419.069406         380.802  10.0
      18.629560     2957.013703     5237.150730     2762.567000  89.6 0.286 1.825 1.405     3119.372576         1616.42  93.0
      66.350073     2935.529950      453.865020      414.535000   9.5 3.670 5.675 5.457      314.015775         284.551  10.4
      13.949927     2954.140430     2575.148850     2435.663190   5.7 5.160 6.768 6.634     1852.054996         1743.57   6.2
      79.472497     2938.393387     1578.313880     1650.565110  -4.4 0.407 2.103 1.692      951.070462         977.621  -2.7
      34.294160     2946.891023     3377.704010     2981.582480  13.3 2.609 4.868 4.595     2268.823309         1982.39  14.4
      32.715657     2943.724607      585.776290      609.980110  -4.0 6.475 7.734 7.674      435.435886         452.507  -3.8
      54.850277     2940.497210     2199.167990     2075.028630   6.0 1.603 4.066 3.730     1433.070851         1334.75   7.4
       4.140330     2957.592427     3364.347140     3491.088240  -3.6 6.508 7.758 7.699     2502.868825         2592.04  -3.4
      34.517083     2948.938717     2883.884470     2670.500400   8.0 0.561 2.437 2.036     1761.852692         1604.72   9.8
      22.695600     2950.967783     1631.016270     1576.266190   3.5 4.032 5.941 5.743     1139.291222         1093.28   4.2
      40.182313     2941.206440      576.376610      541.427670   6.5 5.494 7.013 6.898      418.064283         391.153   6.9
      37.327943     2946.753190     3452.152230     3077.581910  12.2 1.347 3.755 3.404     2222.738314         1954.54  13.7
      49.607093     2941.270987     1394.003080     1374.504760   1.4 2.329 4.701 4.409      930.530103         907.497   2.5
      77.100343     2934.767050      814.635750      706.560930  15.3 3.933 5.868 5.665      567.552343         488.676  16.1
      31.890747     2949.605310     4296.566310     3855.225450  11.4 0.595 2.506 2.107     2632.272987         2323.47  13.3
      80.379537     2936.636620     1202.620980     1188.680220   1.2 2.163 4.584 4.282      799.260436         781.021   2.3
      28.539607     2950.598793     2952.978360     2571.928290  14.8 1.301 3.694 3.340     1896.837052         1629.31  16.4
      83.252640     2932.176743     1147.879980     1083.440820   5.9 6.923 8.063 8.027      862.708391         813.322   6.1
      78.939280     2937.699287     1663.307610     1628.398890   2.1 0.901 3.080 2.701     1042.884599         1005.58   3.7
       1.624873     2966.186607     7406.629980     6565.320000  12.8 0.413 2.119 1.707     4465.948035         3891.18  14.8
      81.996400     2938.241970     1238.578760     1268.461700  -2.4 0.658 2.633 2.238      762.735944         768.631  -0.8
      76.161707     2937.771070     1706.605300     1453.794600  17.4 0.929 3.128 2.751     1072.086665         899.574  19.2
      69.532483     2938.457627      778.464050      726.634130   7.1 0.642 2.602 2.206      478.788027         439.727   8.9
      73.762760     2938.080443     1013.465740      757.179200  33.8 0.220 1.663 1.238      599.544034          439.88  36.3
      66.880160     2937.233493      507.424710      458.544120  10.7 1.967 4.425 4.111      335.216160         299.324  12.0
      11.129823     2957.824743     3160.588100     3060.278100   3.3 2.875 4.998 4.743     2133.205833         2046.05   4.3
      56.770657     2939.595173      599.958820      543.446940  10.4 2.005 4.458 4.146      396.837788         355.223  11.7
      25.965200     2951.540943     2752.437570     2406.512540  14.4 1.959 4.418 4.104     1817.876422         1570.48  15.8
       8.703927     2960.673737     4684.600970     3714.064330  26.1 0.826 2.949 2.566     2921.896996         2280.95  28.1
      32.141990     2949.900570     4503.437200     4017.213670  12.1 0.299 1.856 1.437     2685.870460         2353.77  14.1
      46.030690     2944.171053     4023.634250     3340.528930  20.4 0.329 1.926 1.508     2406.697878         1963.26  22.6
      82.565947     2938.690783     1238.012000     1254.329110  -1.3 0.409 2.109 1.698      746.189953         743.122   0.4
      65.728680     2938.913643      304.522040      260.133950  17.1 0.286 1.825 1.405      181.381720         152.209  19.2
       0.570837     2967.292047    12817.816410    10653.744280  20.3 0.808 2.916 2.531     7984.195014         6533.77  22.2
      33.492900     2949.455827     8950.436670     7234.596400  23.7 0.044 1.212 0.773     5193.926585         4118.87  26.1
      50.880807     2942.181537     2221.039180     2162.496240   2.7 1.218 3.579 3.220     1420.289278         1363.45   4.2
      53.922060     2941.287057     2325.635560     1943.342150  19.7 1.213 3.571 3.212     1486.717069         1224.87  21.4
      82.050597     2938.604143     1241.640410     1272.827140  -2.5 0.296 1.848 1.428      740.256925         745.497  -0.7
      44.807253     2944.401130     2533.208240     2363.440720   7.2 0.699 2.712 2.320     1565.022885          1437.0   8.9
      47.898033     2943.394933     3262.679220     2837.479970  15.0 0.705 2.724 2.333     2016.663317         1726.09  16.8
       8.593977     2956.129500     2699.625730     2588.863710   4.3 5.370 6.923 6.801     1952.028225         1864.03   4.7
      47.476293     2940.622973      956.877130      882.612100   8.4 3.477 5.533 5.305      658.645731          602.49   9.3
      43.767383     2942.369943     1433.174780     1336.899930   7.2 3.130 5.278 5.031      977.370069         903.435   8.2
       8.006010     2961.918730     4865.598540     3876.048090  25.5 0.681 2.678 2.285     3001.839194         2353.27  27.6
      41.197750     2946.035147     3348.708750     3801.846470 -11.9 0.065 1.267 0.830     1947.871532          2169.9 -10.2
      15.219953     2955.576123     2638.893520     2462.231940   7.2 3.124 5.274 5.026     1799.324610          1663.6   8.2
      35.588620     2943.143173      614.913110      621.553970  -1.1 5.557 7.060 6.948      446.729911         449.817  -0.7
      54.175270     2936.796890      873.706920      775.749700  12.6 5.703 7.167 7.063      637.087025         563.649  13.0
      35.034497     2943.777980      650.530350      685.997240  -5.2 4.922 6.594 6.446      465.027746         487.854  -4.7
      51.422003     2941.896267     2469.891160     2344.881180   5.3 1.504 3.951 3.610     1602.433399         1501.29   6.7
      43.739797     2941.259307      922.196860      881.962940   4.6 4.241 6.094 5.908      647.697315         615.349   5.3
      42.213203     2945.633500     2565.589600     2444.343130   5.0 0.466 2.236 1.828     1554.482016         1456.12   6.8
      54.537113     2942.134883     6645.864270     6080.378530   9.3 0.365 2.009 1.595     3989.064449         3586.61  11.2
      55.451810     2938.317670      948.113110      812.187700  16.7 3.782 5.757 5.546      657.924834         559.314  17.6
      18.108110     2950.785970     2034.731290     2068.267920  -1.6 6.514 7.762 7.704     1513.956902          1535.9  -1.4
       5.291377     2956.939287     3058.152250     3082.866510  -0.8 7.161 8.237 8.215     2311.730827         2328.72  -0.7
      36.079700     2941.728957      540.008160      500.496520   7.9 6.971 8.098 8.065      406.325686         376.187   8.0
      73.514683     2936.404410      604.057800      662.321920  -8.8 1.896 4.362 4.043      398.101687         431.228  -7.7
      38.781673     2946.336170     4186.094490     3295.332590  27.0 0.964 3.186 2.812     2635.819599         2044.08  28.9
      75.820237     2933.379993      667.008310      621.906030   7.3 5.120 6.739 6.603      479.230195         444.706   7.8
      45.826027     2944.456723     2980.406360     2646.179620  12.6 0.043 1.210 0.771     1729.346669         1506.39  14.8
       3.455633     2963.044330     6331.675780     6010.197310   5.3 1.856 4.325 4.004     4167.018576         3907.24   6.6
       0.539060     2964.501120     8830.340500     7937.048090  11.3 3.599 5.623 5.401     6097.919110          5437.1  12.2
      59.345900     2940.385547     1300.990040     1031.705540  26.1 0.214 1.651 1.225      769.227429         599.031  28.4
      49.511950     2942.689877     2245.768630     1859.728970  20.8 0.910 3.096 2.718     1408.990940         1149.21  22.6
      80.751793     2938.478230     1310.789040     1370.779860  -4.4 0.422 2.137 1.727      790.974404         813.104  -2.7
      45.499380     2944.392093     2405.913800     2130.814560  12.9 0.108 1.380 0.947     1406.275181         1222.37  15.0
      45.554627     2942.528173     1988.167630     2091.807250  -5.0 1.972 4.430 4.116     1313.657015         1365.73  -3.8
      41.124957     2939.911040      486.748900      453.602550   7.3 6.189 7.524 7.447      359.265655         333.934   7.6
      38.304683     2947.014533     4098.069840     3305.222290  24.0 0.285 1.823 1.403     2440.705817         1933.77  26.2
      49.173587     2943.274600     1887.584780     1615.918710  16.8 0.325 1.917 1.500     1128.649429         949.346  18.9
      58.839290     2940.520563      558.949960      452.894380  23.4 0.479 2.264 1.857      339.058134         270.122  25.5
      10.919863     2959.706910     4659.676680     3931.312390  18.5 0.993 3.235 2.862     2939.624130         2443.48  20.3
      65.992917     2934.104127      467.220120      431.586740   8.3 5.096 6.721 6.584      335.480049         308.409   8.8
      26.281417     2946.621390      844.443460      880.511780  -4.1 6.879 8.030 7.992      633.963777          660.21  -4.0
      58.357877     2937.930163      534.544510      487.274270   9.7 3.070 5.234 4.983      363.948102         328.705  10.7
       9.565650     2959.585433     3012.369200     2914.932450   3.3 1.915 4.379 4.062     1986.583549         1899.21   4.6
